AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,Pressure,Altitude,Q,I,J,K,Timestamp
0,0.06,1,-0.55,0,-0.24,166767,98787,165674,982.54,258.83,0.03,-1,0.04,0,165940
0,0.06,1,-0.55,0.06,-0.18,166772,98806,165660,982.42,259.86,0.03,-1,0.04,0,165942
0,0.06,1,-0.43,-0.06,-0.18,166769,98783,165656,982.3,260.88,0.03,-1,0.04,0,165945
0,0.06,1,-0.49,-0.06,-0.18,166763,98758,165647,982.42,259.86,0.03,-1,0.04,0,165947
0,0.06,1,-0.55,-0.06,-0.12,166793,98781,165672,982.42,259.86,0.03,-1,0.04,0,165950
0,0.06,1,-0.49,-0.12,-0.24,166778,98805,165669,982.42,259.86,0.03,-1,0.04,0,165952
-0.01,0.06,1,-0.49,-0.12,-0.3,166774,98773,165664,982.54,258.83,0.03,-1,0.04,0,165955
0,0.06,1,-0.55,-0.12,-0.24,166770,98796,165677,982.42,259.86,0.03,-1,0.04,0,165958
0,0.06,1,-0.55,-0.06,-0.24,166761,98782,165703,982.38,260.2,0.03,-1,0.04,0,165960
0,0.06,1,-0.49,-0.12,-0.37,166786,98829,165618,982.42,259.86,0.03,-1,0.04,0,165963
0,0.06,1,-0.61,-0.12,-0.43,166755,98770,165655,982.42,259.86,0.03,-1,0.04,0,165965
0,0.06,1,-0.49,-0.06,-0.3,166766,98771,165661,982.54,258.83,0.03,-1,0.04,0,165968
0,0.06,1,-0.55,-0.06,-0.24,166757,98769,165603,982.54,258.83,0.03,-1,0.04,0,165970
0,0.06,1,-0.61,-0.12,-0.24,166760,98750,165660,982.54,258.83,0.03,-1,0.04,0,165973
0,0.06,1,-0.61,-0.06,-0.18,166765,98759,165641,982.42,259.86,0.03,-1,0.04,0,165975
0,0.06,1,-0.61,-0.06,-0.18,166789,98792,165678,982.42,259.86,0.03,-1,0.04,0,165978
0,0.06,1,-0.55,-0.06,-0.18,166761,98779,165679,982.5,259.17,0.03,-1,0.04,0,165980
0,0.06,1,-0.61,-0.06,-0.18,166761,98797,165643,982.42,259.86,0.03,-1,0.04,0,165983
0,0.06,1,-0.61,-0.06,-0.3,166784,98793,165621,982.42,259.86,0.03,-1,0.04,0,165986
0,0.06,1,-0.55,-0.06,-0.24,166754,98791,165646,982.54,258.83,0.03,-1,0.04,0,165988
0,0.06,1,-0.55,-0.18,-0.18,166781,98774,165705,982.3,260.88,0.03,-1,0.04,0,165991
0,0.06,1,-0.55,-0.12,-0.24,166780,98782,165670,982.42,259.86,0.03,-1,0.04,0,165993
0,0.06,1,-0.61,-0.06,-0.24,166777,98782,165678,982.42,259.86,0.03,-1,0.04,0,165996
0,0.06,1.01,-0.67,-0.12,-0.18,166760,98799,165641,982.54,258.83,0.03,-1,0.04,0,165998
0,0.06,1,-0.49,-0.06,-0.3,166772,98780,165675,982.42,259.86,0.03,-1,0.04,0,166001
0,0.06,1,-0.55,-0.12,-0.24,166734,98785,165668,982.42,259.86,0.03,-1,0.04,0,166003
0,0.06,1,-0.73,-0.12,-0.24,166753,98780,165652,982.54,258.83,0.03,-1,0.04,0,166006
0,0.06,1,-0.61,-0.06,-0.3,166771,98744,165678,982.54,258.83,0.03,-1,0.04,0,166008
0,0.06,1,-0.55,0,-0.24,166772,98791,165661,982.54,258.83,0.03,-1,0.04,0,166011
0,0.06,1,-0.55,0,-0.24,166784,98802,165665,982.42,259.86,0.03,-1,0.04,0,166013
0,0.06,1,-0.61,0.06,-0.37,166776,98792,165640,982.42,259.86,0.03,-1,0.04,0,166016
0,0.06,1,-0.61,0,-0.18,166776,98773,165641,982.42,259.86,0.03,-1,0.04,0,166019
0,0.06,1,-0.55,0,-0.18,166769,98802,165647,982.42,259.86,0.03,-1,0.04,0,166021
0,0.06,1,-0.61,0,-0.24,166754,98776,165660,982.42,259.86,0.03,-1,0.04,0,166024
0,0.06,1,-0.55,-0.06,-0.37,166778,98822,165640,982.3,260.88,0.03,-1,0.04,0,166026
0,0.06,1,-0.67,-0.06,-0.24,166757,98825,165666,982.38,260.2,0.03,-1,0.04,0,166029
0,0.06,1,-0.55,-0.06,-0.24,166770,98775,165636,982.42,259.86,0.03,-1,0.04,0,166031
0,0.06,1,-0.67,0.06,-0.37,166779,98774,165658,982.42,259.86,0.03,-1,0.04,0,166034
0,0.06,1,-0.67,-0.06,-0.24,166769,98786,165670,982.42,259.86,0.03,-1,0.04,0,166036
0,0.06,1,-0.67,-0.06,-0.18,166738,98800,165682,982.42,259.86,0.03,-1,0.04,0,166039
0,0.06,1,-0.61,0,-0.3,166779,98767,165659,982.42,259.86,0.03,-1,0.04,0,166041
0,0.06,1,-0.61,0,-0.18,166769,98803,165661,982.42,259.86,0.03,-1,0.04,0,166044
0,0.06,1,-0.67,0,-0.37,166771,98778,165625,982.42,259.86,0.03,-1,0.04,0,166047
0,0.06,1,-0.61,0,-0.3,166749,98775,165643,982.42,259.86,0.03,-1,0.04,0,166049
0,0.06,1,-0.61,0,-0.18,166772,98800,165645,982.42,259.86,0.03,-1,0.04,0,166052
0,0.06,1,-0.67,-0.06,-0.3,166768,98774,165683,982.54,258.83,0.03,-1,0.04,0,166054
0,0.06,1,-0.61,0,-0.24,166743,98756,165690,982.46,259.52,0.03,-1,0.04,0,166057
0,0.06,1,-0.49,-0.06,-0.18,166765,98771,165646,982.54,258.83,0.03,-1,0.04,0,166059
0,0.06,1,-0.49,-0.12,-0.24,166769,98783,165636,982.42,259.86,0.03,-1,0.04,0,166062
0,0.06,1,-0.49,-0.18,-0.24,166774,98806,165705,982.42,259.86,0.03,-1,0.04,0,166064
0,0.06,1,-0.37,-0.18,-0.18,166750,98819,165673,982.42,259.86,0.03,-1,0.04,0,166067
0,0.06,1.01,-0.61,-0.12,-0.24,166750,98790,165677,982.42,259.86,0.03,-1,0.04,0,166069
0,0.07,1,-0.61,-0.18,-0.24,166759,98783,165659,982.38,260.2,0.03,-1,0.04,0,166072
0,0.06,1,-0.55,-0.12,-0.18,166783,98776,165640,982.42,259.86,0.03,-1,0.04,0,166074
0.03,0.08,1,-0.37,-0.18,-0.12,166780,98755,165704,982.42,259.86,0.03,-1,0.04,0,166077
0.02,0.05,0.98,-0.49,-1.4,-0.06,166763,98777,165613,982.42,259.86,0.03,-1,0.04,0,166080
-0.02,0.08,1,-0.61,-0.49,-0.12,166760,98773,165596,982.42,259.86,0.03,-1,0.04,0,166082
-0.03,0.06,1.02,-0.67,0.24,-0.18,166751,98836,165670,982.46,259.52,0.03,-1,0.04,0,166085
-0.02,0.06,0.97,-0.91,0.55,-0.49,166761,98770,165667,982.3,260.88,0.03,-1,0.04,0,166087
0,0.06,0.99,-0.73,0.49,-0.61,166757,98800,165642,982.42,259.86,0.03,-1,0.04,0,166090
-0.01,0.05,1,-0.55,0,-0.43,166745,98782,165655,982.42,259.86,0.03,-1,0.03,0,166092
0,0.06,1.02,-0.61,-0.06,-0.3,166780,98819,165694,982.42,259.86,0.03,-1,0.03,0,166095
0,0.06,1.02,-0.43,0.06,-0.06,166757,98796,165652,982.42,259.86,0.03,-1,0.03,0,166097
-0.01,0.06,0.99,-0.43,0,0,166767,98775,165689,982.54,258.83,0.03,-1,0.03,0,166100
-0.01,0.06,1,-0.49,-0.18,-0.24,166781,98792,165683,982.42,259.86,0.03,-1,0.03,0,166102
-0.01,0.06,1,-0.61,-0.12,-0.37,166735,98790,165682,982.54,258.83,0.03,-1,0.03,0,166105
0,0.06,1,-0.43,-0.06,-0.43,166771,98785,165689,982.42,259.86,0.03,-1,0.03,0,166108
0,0.07,1,-0.61,-0.12,-0.37,166768,98773,165628,982.42,259.86,0.03,-1,0.03,0,166110
0,0.07,1,-0.61,-0.18,-0.37,166749,98772,165705,982.42,259.86,0.03,-1,0.03,0,166113
0,0.06,1.01,-0.61,-0.06,-0.12,166785,98765,165679,982.42,259.86,0.03,-1,0.03,0,166115
0,0.06,1,-0.67,-0.06,-0.24,166747,98756,165687,982.42,259.86,0.03,-1,0.03,0,166118
0,0.06,1,-0.67,0.06,-0.3,166785,98811,165681,982.42,259.86,0.03,-1,0.03,0,166120
0,0.06,1.01,-0.61,0,-0.24,166757,98772,165635,982.42,259.86,0.03,-1,0.03,0,166123
0,0.06,1,-0.85,0.18,-0.24,166790,98771,165679,982.42,259.86,0.03,-1,0.03,0,166125
0,0.06,1.01,-0.73,0.24,-0.24,166765,98789,165669,982.42,259.86,0.03,-1,0.03,0,166128
0,0.06,1,-0.67,0.24,-0.24,166763,98790,165695,982.42,259.86,0.03,-1,0.03,0,166130
0,0.05,1,-0.79,0.37,-0.24,166746,98789,165643,982.42,259.86,0.03,-1,0.03,0,166133
-0.01,0.05,1,-0.73,0.3,-0.24,166760,98806,165667,982.42,259.86,0.03,-1,0.03,0,166135
-0.01,0.06,1,-0.61,0.24,-0.24,166770,98781,165684,982.54,258.83,0.03,-1,0.03,0,166138
-0.01,0.06,1,-0.61,0.3,-0.3,166769,98785,165679,982.42,259.86,0.03,-1,0.03,0,166141
0,0.06,1,-0.67,0.12,-0.37,166761,98789,165659,982.54,258.83,0.03,-1,0.03,0,166143
-0.01,0.06,1,-0.61,0.18,-0.24,166787,98759,165651,982.42,259.86,0.03,-1,0.03,0,166146
0,0.06,1.01,-0.49,0,-0.24,166765,98810,165640,982.54,258.83,0.03,-1,0.03,0,166148
0,0.06,1,-0.67,-0.12,-0.3,166780,98784,165660,982.42,259.86,0.03,-1,0.03,0,166151
0,0.06,1,-0.67,0,-0.37,166765,98813,165658,982.42,259.86,0.03,-1,0.03,0,166153
0,0.07,1,-0.67,-0.06,-0.18,166769,98792,165670,982.42,259.86,0.03,-1,0.03,0,166156
0,0.06,1,-0.61,-0.24,-0.18,166760,98795,165674,982.42,259.86,0.03,-1,0.03,0,166158
0,0.06,1,-0.49,-0.24,-0.18,166766,98807,165651,982.42,259.86,0.03,-1,0.03,0,166161
0,0.06,1,-0.61,-0.24,-0.3,166774,98763,165694,982.42,259.86,0.03,-1,0.03,0,166163
0,0.06,1,-0.55,-0.3,-0.12,166779,98782,165673,982.5,259.17,0.03,-1,0.03,0,166166
0,0.06,1,-0.55,-0.3,-0.18,166759,98798,165645,982.5,259.17,0.03,-1,0.03,0,166169
0,0.06,1,-0.55,-0.18,-0.3,166759,98769,165674,982.42,259.86,0.03,-1,0.03,0,166171
0,0.06,1,-0.61,-0.12,-0.24,166762,98809,165656,982.54,258.83,0.03,-1,0.03,0,166174
0,0.06,1,-0.61,0,-0.24,166759,98805,165651,982.42,259.86,0.03,-1,0.03,0,166176
0,0.06,1,-0.67,0,-0.18,166748,98794,165647,982.54,258.83,0.03,-1,0.03,0,166179
0,0.06,1,-0.61,-0.06,-0.18,166776,98828,165685,982.42,259.86,0.03,-1,0.03,0,166181
0,0.06,1,-0.61,0.06,-0.18,166756,98809,165686,982.42,259.86,0.03,-1,0.03,0,166184
0,0.06,1,-0.55,0,-0.24,166768,98801,165646,982.42,259.86,0.03,-1,0.03,0,166186
0,0.06,1,-0.55,0,-0.18,166775,98792,165665,982.54,258.83,0.03,-1,0.03,0,166189
0,0.06,1,-0.55,0,-0.24,166767,98823,165628,982.38,260.2,0.03,-1,0.03,0,166191
0,0.06,1,-0.61,0,-0.37,166748,98785,165686,982.54,258.83,0.03,-1,0.03,0,166194
-0.01,0.06,1,-0.67,0.12,-0.18,166759,98786,165625,982.42,259.86,0.03,-1,0.03,0,166196
0,0.06,1,-0.61,0,-0.24,166765,98760,165655,982.42,259.86,0.03,-1,0.03,0,166199
-0.01,0.06,1,-0.67,0,-0.24,166784,98771,165671,982.54,258.83,0.03,-1,0.03,0,166202
0,0.06,1,-0.61,-0.06,-0.18,166776,98798,165667,982.42,259.86,0.03,-1,0.03,0,166204
0,0.06,1,-0.67,-0.12,-0.3,166754,98771,165699,982.38,260.2,0.03,-1,0.03,0,166207
-0.01,0.06,1.01,-0.55,-0.12,-0.18,166762,98798,165665,982.42,259.86,0.03,-1,0.03,0,166209
0,0.06,1,-0.67,-0.06,-0.24,166761,98804,165660,982.42,259.86,0.03,-1,0.03,0,166212
0,0.06,1,-0.55,-0.12,-0.24,166748,98795,165686,982.42,259.86,0.03,-1,0.03,0,166214
0,0.06,1,-0.79,-0.12,-0.37,166750,98813,165668,982.42,259.86,0.03,-1,0.03,0,166217
0,0.06,1,-0.73,-0.06,-0.24,166735,98744,165650,982.38,260.2,0.03,-1,0.03,0,166219
0,0.06,1,-0.55,0,-0.12,166776,98799,165656,982.42,259.86,0.03,-1,0.03,0,166222
0,0.06,1,-0.67,0,-0.37,166763,98786,165672,982.54,258.83,0.03,-1,0.03,0,166224
0,0.06,1,-0.67,0.06,-0.3,166792,98813,165644,982.5,259.17,0.03,-1,0.03,0,166227
0,0.06,1.01,-0.61,0.06,-0.3,166761,98797,165676,982.42,259.86,0.03,-1,0.03,0,166230
0,0.06,1,-0.67,0.18,-0.18,166752,98802,165645,982.54,258.83,0.03,-1,0.03,0,166232
0,0.06,1.01,-0.61,0.06,-0.12,166774,98793,165676,982.42,259.86,0.03,-1,0.03,0,166235
0,0.06,1,-0.73,0.18,-0.24,166760,98808,165614,982.54,258.83,0.03,-1,0.03,0,166237
0,0.06,1,-0.55,0.18,-0.3,166767,98817,165669,982.42,259.86,0.03,-1,0.03,0,166240
0,0.06,1,-0.73,0.18,-0.24,166764,98793,165679,982.42,259.86,0.03,-1,0.03,0,166242
0,0.06,1,-0.73,0.06,-0.3,166775,98775,165684,982.42,259.86,0.03,-1,0.03,0,166245
0,0.06,1,-0.61,0.12,-0.18,166786,98771,165697,982.42,259.86,0.03,-1,0.03,0,166247
0,0.06,1,-0.73,0.06,-0.24,166755,98792,165690,982.42,259.86,0.03,-1,0.03,0,166250
0,0.06,1,-0.67,-0.06,-0.24,166762,98775,165656,982.54,258.83,0.03,-1,0.03,0,166252
0,0.06,1,-0.55,-0.06,-0.18,166762,98786,165612,982.54,258.83,0.03,-1,0.03,0,166255
0,0.06,1,-0.55,-0.12,-0.24,166768,98806,165632,982.42,259.86,0.03,-1,0.03,0,166257
0,0.06,1,-0.67,-0.12,-0.24,166744,98776,165680,982.54,258.83,0.03,-1,0.03,0,166260
0,0.06,1,-0.55,-0.06,-0.3,166754,98750,165647,982.42,259.86,0.03,-1,0.03,0,166263
0,0.06,1,-0.55,-0.18,-0.3,166773,98767,165691,982.42,259.86,0.03,-1,0.03,0,166265
0,0.06,1,-0.49,-0.12,-0.24,166778,98806,165670,982.42,259.86,0.03,-1,0.03,0,166268
0,0.06,1,-0.61,-0.12,-0.43,166750,98807,165711,982.42,259.86,0.03,-1,0.03,0,166270
0,0.06,1,-0.49,-0.06,-0.18,166728,98795,165668,982.42,259.86,0.03,-1,0.03,0,166273
0,0.06,1,-0.55,-0.06,-0.3,166775,98777,165664,982.42,259.86,0.03,-1,0.03,0,166275
0,0.06,1,-0.61,-0.12,-0.3,166753,98809,165676,982.42,259.86,0.03,-1,0.02,0,166278
0,0.06,1,-0.73,0,-0.18,166727,98788,165690,982.3,260.88,0.03,-1,0.02,0,166280
0,0.06,1,-0.55,0.06,-0.3,166773,98804,165680,982.42,259.86,0.03,-1,0.02,0,166283
0,0.06,1,-0.79,0.06,-0.18,166750,98797,165643,982.54,258.83,0.03,-1,0.02,0,166285
0,0.06,1.01,-0.73,-0.06,-0.24,166748,98773,165674,982.42,259.86,0.03,-1,0.02,0,166288
0,0.06,1,-0.67,0,-0.18,166772,98800,165675,982.54,258.83,0.03,-1,0.02,0,166291
0,0.06,1,-0.49,-0.06,-0.3,166757,98766,165675,982.26,261.22,0.03,-1,0.02,0,166293
0,0.06,1,-0.55,0.06,-0.3,166760,98816,165650,982.42,259.86,0.03,-1,0.02,0,166296
0,0.06,1,-0.61,0.06,-0.24,166750,98815,165668,982.54,258.83,0.03,-1,0.02,0,166298
0,0.06,1,-0.55,0,-0.18,166769,98813,165664,982.42,259.86,0.03,-1,0.02,0,166301
0,0.06,1,-0.55,0,-0.3,166735,98753,165681,982.42,259.86,0.03,-1,0.02,0,166303
0,0.06,1,-0.55,-0.06,-0.24,166758,98781,165711,982.42,259.86,0.03,-1,0.02,0,166306
0,0.06,1,-0.55,-0.12,-0.18,166765,98788,165665,982.5,259.17,0.03,-1,0.02,0,166308
0,0.06,1,-0.55,-0.06,-0.18,166756,98797,165684,982.42,259.86,0.03,-1,0.02,0,166311
-0.01,0.06,1,-0.55,-0.06,-0.3,166765,98805,165666,982.42,259.86,0.03,-1,0.02,0,166313
0,0.06,1,-0.43,0,-0.3,166766,98791,165669,982.42,259.86,0.03,-1,0.02,0,166316
0,0.06,1,-0.55,0.06,-0.24,166737,98798,165642,982.3,260.88,0.03,-1,0.02,0,166318
0,0.06,1,-0.67,0.06,-0.18,166749,98819,165648,982.42,259.86,0.03,-1,0.02,0,166321
0,0.06,1,-0.67,0.06,-0.3,166784,98791,165722,982.42,259.86,0.03,-1,0.02,0,166324
0,0.06,1,-0.67,0.06,-0.18,166758,98757,165704,982.38,260.2,0.03,-1,0.02,0,166326
0,0.06,1,-0.61,0,-0.3,166761,98782,165655,982.42,259.86,0.03,-1,0.02,0,166329
0,0.06,1,-0.61,0.12,-0.24,166748,98783,165661,982.42,259.86,0.03,-1,0.02,0,166331
0,0.06,1,-0.61,0.12,-0.18,166754,98771,165641,982.42,259.86,0.03,-1,0.02,0,166334
0,0.06,1,-0.67,0.12,-0.24,166788,98824,165620,982.54,258.83,0.03,-1,0.02,0,166336
0,0.06,1.01,-0.55,0.06,-0.24,166784,98780,165678,982.38,260.2,0.03,-1,0.02,0,166339
0,0.06,1,-0.55,0.12,-0.3,166746,98811,165651,982.42,259.86,0.03,-1,0.02,0,166341
0,0.06,1.01,-0.73,0.12,-0.3,166772,98810,165642,982.42,259.86,0.03,-1,0.02,0,166344
0,0.06,1,-0.67,0.06,-0.24,166753,98791,165653,982.54,258.83,0.03,-1,0.02,0,166346
0,0.06,1.01,-0.61,0.12,-0.18,166745,98787,165656,982.3,260.88,0.03,-1,0.02,0,166349
-0.01,0.06,1,-0.55,0,-0.3,166760,98751,165709,982.54,258.83,0.03,-1,0.02,0,166351
-0.01,0.06,1,-0.55,0.06,-0.24,166749,98756,165647,982.3,260.88,0.03,-1,0.02,0,166354
0,0.06,1,-0.73,0.06,-0.37,166754,98774,165665,982.42,259.86,0.03,-1,0.02,0,166357
0,0.06,1,-0.43,0,-0.37,166763,98762,165680,982.54,258.83,0.03,-1,0.02,0,166359
-0.01,0.06,1,-0.67,0.06,-0.24,166759,98819,165643,982.42,259.86,0.03,-1,0.02,0,166362
0,0.06,1,-0.61,0.12,-0.24,166755,98800,165657,982.42,259.86,0.03,-1,0.02,0,166364
0,0.06,1,-0.61,0.06,-0.24,166752,98810,165665,982.54,258.83,0.03,-1,0.02,0,166367
0,0.06,1,-0.61,0.06,-0.37,166757,98774,165672,982.54,258.83,0.03,-1,0.02,0,166369
0,0.06,1,-0.79,0,-0.24,166755,98771,165671,982.54,258.83,0.03,-1,0.02,0,166372
0,0.06,1,-0.67,0.06,-0.37,166767,98798,165690,982.42,259.86,0.03,-1,0.02,0,166374
0,0.06,1,-0.67,-0.06,-0.24,166788,98809,165619,982.42,259.86,0.03,-1,0.02,0,166377
0,0.06,1,-0.49,-0.06,-0.3,166758,98816,165672,982.54,258.83,0.03,-1,0.02,0,166379
0,0.06,1.01,-0.73,0,-0.24,166751,98814,165670,982.42,259.86,0.03,-1,0.02,0,166382
0,0.06,1,-0.67,-0.06,-0.37,166766,98825,165641,982.42,259.86,0.03,-1,0.02,0,166385
0,0.06,1,-0.61,-0.06,-0.24,166764,98803,165674,982.42,259.86,0.03,-1,0.02,0,166387
0,0.06,1,-0.67,-0.06,-0.18,166770,98768,165668,982.42,259.86,0.03,-1,0.02,0,166390
0,0.06,1.01,-0.61,0,-0.3,166756,98807,165719,982.42,259.86,0.03,-1,0.02,0,166392
0,0.06,1,-0.67,-0.06,-0.24,166766,98816,165685,982.42,259.86,0.03,-1,0.02,0,166395
0,0.06,1,-0.55,-0.06,-0.18,166776,98773,165689,982.42,259.86,0.03,-1,0.02,0,166397
0,0.06,1,-0.55,-0.06,-0.24,166778,98761,165649,982.42,259.86,0.03,-1,0.02,0,166400
0,0.06,1,-0.79,-0.06,-0.18,166779,98793,165656,982.5,259.17,0.03,-1,0.02,0,166402
0,0.06,1,-0.55,0,-0.18,166766,98810,165687,982.42,259.86,0.03,-1,0.02,0,166405
0,0.06,1,-0.67,-0.06,-0.06,166750,98787,165651,982.54,258.83,0.03,-1,0.02,0,166407
0,0.06,1,-0.49,-0.06,-0.18,166776,98772,165660,982.3,260.88,0.03,-1,0.02,0,166410
0,0.06,1.01,-0.61,-0.06,-0.12,166774,98785,165686,982.42,259.86,0.03,-1,0.02,0,166412
0,0.06,1,-0.61,-0.06,-0.3,166755,98810,165665,982.54,258.83,0.03,-1,0.02,0,166415
0,0.06,1,-0.67,-0.12,-0.18,166759,98784,165645,982.38,260.2,0.03,-1,0.02,0,166418
0,0.06,1.01,-0.61,-0.12,-0.24,166784,98813,165679,982.42,259.86,0.03,-1,0.02,0,166420
0,0.06,1,-0.55,-0.06,-0.24,166736,98803,165676,982.42,259.86,0.03,-1,0.02,0,166423
0,0.06,1,-0.49,-0.18,-0.24,166733,98785,165681,982.54,258.83,0.03,-1,0.02,0,166425
0,0.06,1,-0.55,-0.18,-0.18,166776,98800,165665,982.42,259.86,0.03,-1,0.02,0,166428
0,0.06,1,-0.61,-0.12,-0.24,166769,98774,165665,982.42,259.86,0.03,-1,0.02,0,166430
0,0.06,1,-0.61,-0.12,-0.18,166772,98779,165651,982.42,259.86,0.03,-1,0.02,0,166433
0,0.06,1,-0.55,-0.18,-0.24,166754,98793,165714,982.3,260.88,0.03,-1,0.02,0,166435
0,0.06,1.01,-0.55,-0.12,-0.18,166748,98796,165597,982.42,259.86,0.03,-1,0.02,0,166438
0,0.06,1,-0.49,-0.12,-0.18,166761,98772,165647,982.42,259.86,0.03,-1,0.02,0,166440
0,0.06,1,-0.61,-0.06,-0.37,166738,98791,165633,982.54,258.83,0.03,-1,0.02,0,166443
0,0.06,1,-0.43,0,-0.12,166740,98795,165653,982.42,259.86,0.03,-1,0.02,0,166446
0,0.06,1,-0.43,0,-0.24,166768,98820,165614,982.42,259.86,0.03,-1,0.02,0,166448
0,0.06,1,-0.55,0.06,-0.24,166739,98802,165702,982.38,260.2,0.03,-1,0.02,0,166451
0,0.06,1,-0.61,0.06,-0.3,166781,98800,165630,982.42,259.86,0.03,-1,0.01,0,166453
0,0.06,1,-0.55,0.06,-0.24,166760,98799,165686,982.42,259.86,0.03,-1,0.01,0,166456
0,0.06,1,-0.55,0.18,-0.18,166753,98779,165671,982.54,258.83,0.03,-1,0.01,0,166458
0,0.06,1,-0.73,0.18,-0.18,166746,98750,165685,982.42,259.86,0.03,-1,0.01,0,166461
0,0.06,1,-0.49,0.18,-0.3,166761,98779,165669,982.54,258.83,0.03,-1,0.01,0,166463
0,0.06,1,-0.55,0.18,-0.37,166742,98814,165682,982.42,259.86,0.03,-1,0.01,0,166466
0,0.06,1,-0.61,0,-0.24,166749,98778,165642,982.42,259.86,0.03,-1,0.01,0,166468
-0.01,0.06,1.01,-0.55,0.06,-0.37,166760,98777,165671,982.54,258.83,0.03,-1,0.01,0,166471
0,0.06,1,-0.73,0.12,-0.24,166770,98783,165717,982.42,259.86,0.03,-1,0.01,0,166473
0,0.06,1,-0.67,0.06,-0.3,166756,98786,165665,982.42,259.86,0.03,-1,0.01,0,166476
0,0.06,1,-0.61,0,-0.12,166785,98835,165689,982.54,258.83,0.03,-1,0.01,0,166479
0,0.06,1,-0.67,0.06,-0.37,166756,98795,165648,982.42,259.86,0.03,-1,0.01,0,166481
0,0.06,1,-0.61,0.06,-0.24,166775,98797,165651,982.54,258.83,0.03,-1,0.01,0,166484
0,0.06,1,-0.67,0.06,-0.3,166769,98778,165695,982.42,259.86,0.03,-1,0.01,0,166486
0,0.06,1,-0.79,0.06,-0.37,166748,98793,165673,982.42,259.86,0.03,-1,0.01,0,166489
0,0.06,1,-0.67,0,-0.3,166761,98786,165652,982.42,259.86,0.03,-1,0.01,0,166491
0,0.06,1,-0.55,0.06,-0.3,166760,98809,165658,982.54,258.83,0.03,-1,0.01,0,166494
0,0.06,1,-0.67,0,-0.3,166747,98840,165672,982.42,259.86,0.03,-1,0.01,0,166496
0,0.06,1,-0.49,0.06,-0.18,166738,98783,165678,982.42,259.86,0.03,-1,0.01,0,166499
0,0.06,1,-0.79,0,-0.24,166749,98816,165655,982.54,258.83,0.03,-1,0.01,0,166501
0,0.06,1,-0.49,0.06,-0.24,166758,98794,165690,982.42,259.86,0.03,-1,0.01,0,166504
0,0.06,1,-0.67,0,-0.24,166746,98801,165658,982.42,259.86,0.03,-1,0.01,0,166507
0,0.06,1,-0.55,0.12,-0.12,166752,98794,165650,982.42,259.86,0.03,-1,0.01,0,166509
0,0.06,1,-0.55,-0.06,-0.24,166762,98804,165660,982.42,259.86,0.03,-1,0.01,0,166512
0,0.06,1,-0.55,0,-0.12,166770,98813,165674,982.42,259.86,0.03,-1,0.01,0,166514
0,0.06,1,-0.49,-0.12,-0.18,166754,98779,165689,982.42,259.86,0.03,-1,0.01,0,166517
0,0.06,1,-0.55,-0.06,-0.12,166750,98798,165634,982.54,258.83,0.03,-1,0.01,0,166519
0,0.06,1,-0.55,0.06,-0.3,166771,98791,165669,982.42,259.86,0.03,-1,0.01,0,166522
0,0.06,1,-0.43,0,-0.12,166754,98780,165660,982.42,259.86,0.03,-1,0.01,0,166524
0,0.06,1,-0.61,0.06,-0.24,166748,98803,165663,982.54,258.83,0.03,-1,0.01,0,166527
0,0.06,1,-0.49,-0.06,-0.18,166747,98781,165679,982.42,259.86,0.03,-1,0.01,0,166529
-0.01,0.06,1,-0.61,-0.06,-0.18,166724,98781,165641,982.42,259.86,0.03,-1,0.01,0,166532
-0.01,0.06,1,-0.49,-0.18,-0.18,166732,98780,165629,982.54,258.83,0.03,-1,0.01,0,166534
0,0.06,1,-0.61,-0.06,-0.24,166751,98782,165657,982.42,259.86,0.03,-1,0.01,0,166537
0,0.06,1,-0.73,0,-0.24,166739,98799,165653,982.42,259.86,0.03,-1,0.01,0,166540
0,0.06,1,-0.49,0,-0.24,166741,98806,165682,982.42,259.86,0.03,-1,0.01,0,166542
0,0.06,1,-0.55,-0.06,-0.24,166783,98818,165690,982.42,259.86,0.03,-1,0.01,0,166545
0,0.06,1,-0.49,-0.06,-0.37,166740,98788,165662,982.54,258.83,0.03,-1,0.01,0,166547
0,0.06,1,-0.49,-0.06,-0.24,166763,98775,165638,982.38,260.2,0.03,-1,0.01,0,166550
0,0.06,1,-0.55,-0.12,-0.18,166736,98816,165682,982.54,258.83,0.03,-1,0.01,0,166552
0,0.06,1,-0.61,-0.06,-0.18,166743,98812,165705,982.42,259.86,0.03,-1,0.01,0,166555
0,0.06,1,-0.55,-0.18,-0.24,166758,98775,165623,982.42,259.86,0.03,-1,0.01,0,166557
0,0.06,1,-0.73,0,-0.24,166761,98778,165652,982.42,259.86,0.03,-1,0.01,0,166560
0,0.06,1,-0.67,-0.06,-0.24,166754,98772,165695,982.54,258.83,0.03,-1,0.01,0,166562
0,0.06,1,-0.55,0,-0.18,166768,98818,165708,982.54,258.83,0.03,-1,0.01,0,166565
0,0.06,1,-0.61,0,-0.43,166745,98771,165636,982.54,258.83,0.03,-1,0.01,0,166568
0,0.06,1,-0.61,0,-0.37,166747,98810,165660,982.42,259.86,0.03,-1,0.01,0,166570
0,0.06,1,-0.55,-0.06,-0.24,166717,98823,165618,982.54,258.83,0.03,-1,0.01,0,166573
