accelX,accelY,accelZ,gyroX,gyroY,gyroZ,magX,magY,magZ
-0.11,-0.03,1.23,11.34,-8.83,47.97,137191.00,132722.00,134455.00
-0.11,-0.29,1.13,5.96,-14.29,31.25,137197.00,132724.00,134472.00
0.19,-0.03,0.83,-9.78,-0.14,9.97,137183.00,132717.00,134442.00
0.16,-0.04,1.04,-10.05,1.51,15.63,137175.00,132707.00,134454.00
0.03,-0.13,0.94,-7.47,-1.81,10.82,137182.00,132732.00,134467.00
-0.09,-0.23,1.33,-10.63,3.78,2.37,137185.00,132730.00,134450.00
-0.01,-0.34,1.19,-82.83,-18.16,-57.03,137192.00,132723.00,134442.00
-0.03,-0.48,1.38,-125.21,-25.35,-88.05,137195.00,132738.00,134465.00
0.09,-0.28,1.15,-125.21,-56.56,-108.43,137201.00,132722.00,134450.00
0.03,-0.24,0.96,-125.21,-18.67,-110.54,137237.00,132737.00,134449.00
0.09,-0.87,0.89,-125.21,-9.42,-125.22,137244.00,132710.00,134421.00
0.20,-0.63,0.86,-125.21,-13.20,-125.22,137263.00,132721.00,134458.00
0.30,-0.44,0.49,-125.21,24.15,-125.22,137286.00,132715.00,134458.00
0.11,-0.75,0.96,-113.83,36.22,-125.22,137293.00,132732.00,134443.00
0.09,-1.16,0.55,-96.74,31.24,-125.22,137306.00,132737.00,134444.00
0.06,-0.58,0.82,-62.28,86.58,-125.22,137318.00,132716.00,134479.00
0.09,-0.69,0.76,-50.52,72.63,-125.22,137327.00,132730.00,134460.00
0.10,-0.71,0.92,-59.88,73.80,-125.22,137326.00,132717.00,134480.00
0.04,-0.29,0.92,-80.55,71.04,-125.22,137316.00,132738.00,134486.00
-0.12,-0.53,1.08,-49.23,93.48,-125.22,137297.00,132731.00,134458.00
-0.13,-0.44,1.00,-71.21,92.44,-125.22,137280.00,132731.00,134475.00
-0.32,-0.57,1.09,-80.61,97.03,-125.22,137259.00,132716.00,134438.00
-0.48,-0.72,1.18,-81.47,78.70,-125.22,137235.00,132726.00,134457.00
-0.46,-0.62,1.04,-69.82,85.81,-125.22,137219.00,132725.00,134463.00
-0.49,-0.41,1.18,-80.35,88.53,-125.22,137184.00,132734.00,134450.00
-0.32,-0.47,0.92,-81.51,64.81,-125.22,137150.00,132733.00,134461.00
-0.24,-0.34,0.67,-50.44,80.81,-125.22,137126.00,132744.00,134435.00
-0.29,-0.42,1.11,-28.04,73.01,-125.22,137096.00,132755.00,134442.00
-0.37,-0.59,0.90,-55.68,65.97,-125.22,137063.00,132732.00,134440.00
-0.14,-0.19,0.56,-34.34,79.54,-125.22,137018.00,132718.00,134474.00
-0.02,0.09,0.86,4.39,101.24,-125.22,136983.00,132746.00,134472.00
-0.04,0.13,1.24,11.70,75.39,-125.22,136961.00,132720.00,134440.00
-0.17,-0.38,0.88,-18.87,13.91,-125.22,136949.00,132718.00,134426.00
0.01,-0.08,0.50,-0.43,44.71,-125.22,136922.00,132733.00,134432.00
-0.01,0.08,0.92,30.84,72.68,-125.22,136886.00,132719.00,134444.00
-0.19,0.01,1.40,19.66,55.87,-125.22,136846.00,132719.00,134456.00
-0.19,0.10,0.81,15.22,26.18,-125.22,136827.00,132731.00,134461.00
-0.24,0.21,1.11,21.65,27.26,-125.22,136803.00,132739.00,134449.00
-0.22,0.46,1.17,40.21,10.89,-125.22,136785.00,132715.00,134439.00
-0.33,0.19,1.42,50.71,-16.61,-125.22,136781.00,132731.00,134480.00
-0.23,0.17,0.82,5.08,-56.45,-125.22,136785.00,132726.00,134460.00
-0.20,0.40,0.98,13.68,-53.37,-125.22,136778.00,132727.00,134449.00
-0.42,0.12,1.18,43.08,-71.26,-125.22,136763.00,132719.00,134439.00
-0.23,0.04,0.88,-5.01,-76.76,-125.22,136773.00,132716.00,134440.00
-0.10,0.62,1.31,-12.41,-74.65,-125.22,136773.00,132716.00,134440.00
-0.30,0.22,1.01,-9.05,-115.25,-125.22,136785.00,132721.00,134444.00
-0.24,0.30,0.61,14.22,-97.21,-125.22,136811.00,132715.00,134446.00
-0.09,0.58,0.74,27.52,-62.24,-125.22,136808.00,132716.00,134465.00
-0.21,0.61,1.16,48.25,-61.13,-125.22,136838.00,132699.00,134446.00
-0.41,0.26,1.08,5.42,-109.69,-125.22,136855.00,132722.00,134428.00
-0.27,0.75,0.84,-40.70,-103.63,-125.22,136882.00,132726.00,134460.00
-0.30,0.47,0.94,-45.77,-85.14,-125.22,136922.00,132708.00,134443.00
-0.43,0.08,1.00,-32.84,-89.72,-125.22,136951.00,132724.00,134455.00
-0.54,0.77,0.96,-112.60,-97.29,-125.22,136985.00,132698.00,134435.00
-0.40,0.51,0.86,-120.22,-87.08,-125.22,137019.00,132718.00,134452.00
-0.51,0.39,0.49,90.12,-106.48,-125.22,137060.00,132717.00,134449.00
-0.53,0.36,0.76,-43.25,-35.02,-125.22,137089.00,132729.00,134442.00
-0.49,0.90,0.66,-102.83,24.13,-125.22,137114.00,132726.00,134489.00
-0.59,1.34,1.02,-59.27,23.07,-125.22,137124.00,132708.00,134448.00
-0.61,1.11,1.01,-125.21,8.35,-125.22,137138.00,132713.00,134449.00
-0.51,1.04,1.08,-125.21,-14.18,-125.22,137150.00,132731.00,134471.00
-0.54,0.51,1.00,-125.21,2.36,-67.95,137156.00,132715.00,134471.00
-0.59,0.36,1.21,-125.21,-11.28,-46.54,137166.00,132717.00,134458.00
-0.48,0.44,1.17,-125.21,-26.22,-37.24,137175.00,132720.00,134479.00
-0.41,1.04,1.25,-116.45,-37.50,30.07,137154.00,132704.00,134465.00
-0.52,0.15,1.10,14.44,-57.49,103.50,137158.00,132720.00,134462.00
-0.37,0.31,1.08,-22.13,-39.15,108.73,137138.00,132698.00,134457.00
-0.34,0.60,1.43,26.09,-65.33,124.77,137133.00,132724.00,134460.00
-0.52,0.22,1.18,113.40,-92.15,124.77,137110.00,132722.00,134435.00
-0.36,0.30,1.20,124.78,-77.45,124.77,137095.00,132718.00,134457.00
-0.60,0.69,0.98,124.78,-30.85,124.77,137057.00,132726.00,134462.00
-1.03,0.47,1.61,124.78,-42.30,124.77,136999.00,132737.00,134475.00
-1.03,-0.42,1.40,124.78,-75.50,124.77,136967.00,132712.00,134465.00
-0.56,-0.28,0.74,48.44,-79.45,124.77,136930.00,132733.00,134473.00
-0.48,1.27,1.07,6.21,45.55,124.77,136875.00,132724.00,134467.00
-1.34,0.65,1.60,112.48,22.90,124.77,136839.00,132726.00,134469.00
-1.06,-0.43,1.22,79.58,-9.98,124.77,136806.00,132703.00,134451.00
-0.76,-0.11,0.86,76.46,-6.52,124.77,136779.00,132710.00,134450.00
-0.37,0.46,1.18,101.87,63.81,124.77,136779.00,132726.00,134448.00
-0.69,0.60,1.35,124.78,61.00,124.77,136766.00,132715.00,134422.00
-1.14,0.50,1.48,124.78,45.41,124.77,136771.00,132726.00,134435.00
-0.67,-0.19,1.36,124.78,40.71,124.77,136797.00,132734.00,134457.00
-0.61,-0.23,1.48,124.22,25.10,124.77,136829.00,132725.00,134449.00
-0.07,0.69,0.97,57.52,-37.13,124.77,136841.00,132720.00,134421.00
-0.26,0.92,0.93,83.63,0.01,124.77,136902.00,132738.00,134443.00
-0.30,0.72,1.24,88.74,17.37,124.77,136932.00,132747.00,134439.00
-0.47,0.42,1.44,68.01,-16.15,124.77,136987.00,132733.00,134446.00
-0.13,0.67,0.66,-4.95,-56.10,124.77,137030.00,132722.00,134414.00
-0.15,0.85,0.73,17.52,-3.62,124.77,137077.00,132721.00,134449.00
-0.43,0.58,0.86,33.50,24.80,124.77,137113.00,132719.00,134444.00
-0.67,0.30,0.89,27.26,23.51,124.77,137148.00,132729.00,134432.00
-0.75,0.11,0.95,-12.16,12.18,124.77,137180.00,132745.00,134412.00
-0.84,0.02,0.67,12.07,37.95,124.77,137194.00,132730.00,134433.00
-0.73,-0.11,0.99,7.28,57.66,124.77,137189.00,132734.00,134431.00
-0.89,0.02,1.13,17.94,41.41,124.77,137210.00,132723.00,134437.00
-1.35,-0.20,1.34,31.51,-0.05,124.77,137234.00,132738.00,134465.00
-1.34,-0.32,1.62,75.03,-47.02,124.77,137242.00,132728.00,134457.00
-1.20,-0.57,1.64,46.14,-116.62,124.77,137254.00,132717.00,134429.00
-0.98,-0.59,1.46,23.08,-124.95,124.77,137281.00,132730.00,134440.00
-0.62,-0.28,1.51,-11.82,-124.95,124.77,137310.00,132730.00,134462.00
-0.50,-1.03,0.99,-78.74,-124.95,124.77,137324.00,132737.00,134473.00
-0.30,-1.14,1.05,-109.51,-124.95,124.77,137332.00,132729.00,134475.00
-0.07,-1.20,1.00,-125.21,-124.95,69.82,137326.00,132725.00,134471.00
0.18,-1.37,0.55,-125.21,-124.95,-6.03,137336.00,132725.00,134458.00
0.77,-0.76,0.46,-125.21,-124.95,-125.22,137334.00,132724.00,134477.00
0.83,-0.72,0.32,-125.21,-124.95,-125.22,137333.00,132731.00,134466.00
1.02,-1.07,0.10,-125.21,-124.95,-125.22,137346.00,132719.00,134473.00
1.07,-0.81,-0.90,-125.21,-123.60,-125.22,137341.00,132711.00,134434.00
1.12,0.05,0.42,-125.21,95.59,-125.22,137333.00,132723.00,134451.00
1.24,0.14,0.13,-125.21,11.89,-116.83,137327.00,132726.00,134469.00
1.56,0.37,-0.37,-125.21,-23.36,-105.08,137315.00,132708.00,134431.00
1.63,1.15,-0.23,-125.21,-3.69,-74.34,137314.00,132734.00,134431.00
1.35,0.53,-0.61,-125.21,-81.36,108.61,137312.00,132729.00,134449.00
1.35,0.43,-0.53,-125.21,-74.17,86.69,137314.00,132708.00,134450.00
1.37,0.71,-0.03,-125.21,-90.51,59.60,137316.00,132730.00,134443.00
1.13,0.83,0.10,-125.21,-124.95,57.47,137340.00,132749.00,134458.00
1.17,0.89,0.03,-125.21,-124.95,16.64,137334.00,132732.00,134462.00
1.12,1.23,0.04,-125.21,-124.95,7.97,137334.00,132740.00,134460.00
1.06,0.86,0.10,-125.21,-124.95,31.12,137318.00,132735.00,134478.00
0.94,0.76,0.14,-125.21,-124.95,10.83,137319.00,132737.00,134454.00
1.01,0.85,0.37,-125.21,-124.95,7.51,137311.00,132725.00,134466.00
0.87,0.03,0.68,-125.21,-124.95,-77.54,137307.00,132718.00,134472.00
0.74,0.05,0.51,-125.21,-124.95,-125.22,137294.00,132732.00,134438.00
0.81,0.28,0.51,-125.21,-124.95,-125.22,137238.00,132731.00,134454.00
0.75,0.52,0.43,-125.21,-124.95,-125.22,137216.00,132727.00,134463.00
0.79,0.63,0.51,-125.21,-110.79,-125.22,137195.00,132718.00,134467.00
0.77,0.30,0.40,-125.21,-102.60,-125.22,137156.00,132724.00,134452.00
0.85,0.09,0.12,-125.21,-76.21,-125.22,137124.00,132722.00,134431.00
0.93,0.17,0.02,-125.21,-22.43,-125.22,137109.00,132734.00,134423.00
0.83,0.19,0.01,-125.21,30.62,-125.22,137028.00,132738.00,134452.00
0.56,0.73,0.14,-99.46,125.04,-125.22,136985.00,132737.00,134444.00
0.63,0.95,-0.02,-10.94,125.04,-125.22,136935.00,132729.00,134427.00
0.26,1.11,-0.09,72.62,125.04,-125.22,136877.00,132718.00,134452.00
-0.09,0.85,-0.03,101.80,125.04,-125.22,136842.00,132722.00,134467.00
-0.46,0.88,1.07,124.78,125.04,-125.22,136804.00,132727.00,134456.00
-0.68,1.34,0.83,124.78,125.04,-125.22,136772.00,132712.00,134467.00
-0.58,2.03,0.50,124.78,125.04,-98.87,136764.00,132708.00,134452.00
-0.77,2.17,0.21,124.78,125.04,-6.97,136776.00,132737.00,134446.00
-0.58,1.89,-0.96,124.78,125.04,114.28,136817.00,132728.00,134462.00
-1.18,1.52,-1.32,124.78,125.04,90.69,136869.00,132722.00,134477.00
-1.31,0.98,-1.02,124.78,125.04,-40.21,136956.00,132716.00,134484.00
-1.35,0.36,-1.20,124.78,125.04,-125.22,137035.00,132719.00,134478.00
-1.15,0.19,-0.09,124.78,125.04,-125.22,137100.00,132702.00,134486.00
-0.79,0.17,-0.79,124.78,94.37,-125.22,137164.00,132697.00,134500.00
-0.69,-0.44,-1.12,124.78,-24.29,-125.22,137216.00,132696.00,134455.00
-0.71,-0.58,-1.44,124.78,-35.59,-125.22,137280.00,132700.00,134467.00
-0.34,0.08,-1.18,124.78,-55.55,-125.22,137298.00,132710.00,134467.00
-0.32,-1.50,-1.10,124.78,-124.95,-125.22,137335.00,132726.00,134477.00
0.12,-0.80,-1.20,124.78,-124.95,-125.22,137359.00,132725.00,134473.00
0.13,-0.72,-1.08,124.78,-124.95,-125.22,137360.00,132724.00,134472.00
0.31,-1.37,-0.57,124.78,-124.95,-125.22,137383.00,132728.00,134462.00
0.13,-1.32,-0.30,124.78,-124.95,-125.22,137362.00,132734.00,134465.00
-0.05,-1.81,-0.23,93.65,-124.95,-125.22,137343.00,132734.00,134465.00
-0.01,-1.17,-0.23,-1.69,-124.95,-125.22,137326.00,132729.00,134458.00
0.22,0.21,-0.31,-82.81,-115.17,-125.22,137291.00,132727.00,134485.00
-0.42,-1.04,-0.03,-125.21,-124.95,-125.22,137271.00,132729.00,134449.00
-0.63,-0.14,-0.49,-125.21,-124.95,-125.22,137195.00,132720.00,134457.00
0.14,1.12,-0.71,-125.21,-124.95,-125.22,137112.00,132731.00,134437.00
0.61,2.22,-0.69,-125.21,-99.51,-125.22,137032.00,132741.00,134480.00
-0.20,0.90,0.11,-125.21,-124.95,-125.22,136989.00,132725.00,134442.00
-0.46,1.24,-0.32,-125.21,-124.95,-125.22,136939.00,132739.00,134432.00
0.03,0.80,-1.57,-125.21,-124.95,-125.22,136904.00,132726.00,134450.00
-0.07,0.61,-1.08,124.78,-78.39,-125.22,136826.00,132738.00,134440.00
-0.96,1.97,0.22,104.55,19.92,-125.22,136763.00,132734.00,134448.00
-1.28,2.70,0.74,-125.21,-124.95,-67.82,136773.00,132737.00,134442.00
-1.30,1.54,-0.50,-125.21,-124.95,-2.10,136803.00,132738.00,134428.00
-1.04,1.12,-1.17,-125.21,-124.95,-21.35,136847.00,132738.00,134431.00
-0.99,0.35,-1.12,124.78,-124.95,-88.61,136827.00,132717.00,134434.00
-0.63,1.06,-1.06,124.78,-124.95,-125.22,136828.00,132733.00,134425.00
-0.65,1.47,-1.25,69.20,-124.95,-70.94,136839.00,132730.00,134443.00
-0.78,1.34,-1.10,124.78,-53.83,11.14,136862.00,132727.00,134434.00
-0.77,1.08,-0.71,7.17,2.06,67.29,136868.00,132729.00,134461.00
-0.45,-0.18,-0.65,-29.46,9.99,70.37,136868.00,132738.00,134409.00
-0.13,-0.63,-0.79,124.78,10.15,-79.41,136848.00,132712.00,134435.00
-0.51,-0.18,-1.24,124.78,52.41,-125.22,136807.00,132723.00,134439.00
-0.78,-0.12,-0.79,124.78,65.76,-125.22,136762.00,132710.00,134435.00
-1.27,0.66,-0.67,-125.21,69.27,-125.22,136723.00,132711.00,134446.00
-1.02,0.88,-0.57,-125.21,95.19,-125.22,136695.00,132710.00,134448.00
-1.03,0.80,-0.53,-125.21,111.77,-64.92,136685.00,132726.00,134416.00
-1.11,0.67,-0.59,-125.21,125.04,-7.89,136679.00,132718.00,134423.00
-1.18,0.49,-0.76,-125.21,125.04,-5.05,136657.00,132742.00,134438.00
-1.55,-0.06,-0.64,-125.21,125.04,-70.67,136622.00,132692.00,134435.00
-1.34,0.57,-0.60,-106.05,125.04,-112.74,136618.00,132737.00,134466.00
-1.37,0.89,-0.69,-106.01,125.04,-78.95,136591.00,132716.00,134465.00
-1.61,0.52,-0.61,-56.40,125.04,-51.85,136605.00,132724.00,134457.00
-1.84,0.75,-0.41,56.56,125.04,-125.22,136608.00,132719.00,134490.00
-1.39,1.23,-0.31,54.80,125.04,-125.22,136638.00,132742.00,134477.00
-1.29,1.17,-0.74,-21.94,125.04,-31.84,136666.00,132708.00,134479.00
-1.54,0.79,-0.73,-49.98,125.04,29.46,136719.00,132702.00,134467.00
-0.83,0.29,-0.56,96.73,125.04,7.25,136784.00,132702.00,134438.00
-0.69,-0.13,-0.77,59.19,125.04,-41.11,136832.00,132721.00,134471.00
-0.63,-0.07,-0.94,47.64,125.04,-125.14,136900.00,132705.00,134478.00
-0.81,0.22,-0.87,22.54,125.04,-125.22,136950.00,132727.00,134454.00
-0.51,0.42,-0.26,67.34,125.04,-125.22,137008.00,132710.00,134443.00
-0.25,0.24,-0.04,10.38,125.04,-125.22,137071.00,132710.00,134457.00
-0.44,-0.01,-0.43,-9.10,125.04,-125.22,137110.00,132715.00,134471.00
-0.82,0.31,-0.86,67.38,125.04,-125.22,137123.00,132707.00,134483.00
-1.28,0.69,-0.49,124.78,125.04,-125.22,137177.00,132704.00,134448.00
-1.52,0.84,-0.15,124.78,125.04,-125.22,137210.00,132719.00,134434.00
-1.54,1.20,-0.01,124.78,125.04,-125.22,137243.00,132693.00,134461.00
-1.55,1.33,-0.32,124.78,125.04,-125.22,137237.00,132717.00,134456.00
-1.30,1.38,-0.77,60.83,125.04,-125.22,137265.00,132699.00,134466.00
-1.20,1.77,-0.87,19.90,125.04,-125.22,137262.00,132734.00,134465.00
-1.30,2.09,-1.03,-58.24,125.04,-125.22,137278.00,132735.00,134463.00
-0.85,2.06,-1.04,-125.21,125.04,25.88,137311.00,132695.00,134451.00
-0.61,1.14,-0.89,-119.85,125.04,124.77,137362.00,132729.00,134463.00
-0.54,0.68,-0.13,-90.51,125.04,47.29,137354.00,132713.00,134466.00
-0.34,1.43,0.51,-125.21,125.04,24.35,137352.00,132729.00,134468.00
-0.15,1.78,0.52,-125.21,125.04,124.05,137315.00,132731.00,134432.00
-0.06,1.29,0.25,-125.21,125.04,124.77,137291.00,132743.00,134449.00
-0.24,0.77,0.15,-125.21,125.04,124.77,137255.00,132728.00,134455.00
-0.20,0.53,0.68,-125.21,125.04,124.77,137178.00,132723.00,134461.00
-0.07,0.25,0.93,-125.21,125.04,124.77,137120.00,132732.00,134469.00
-0.18,0.06,0.54,-125.21,125.04,124.77,137071.00,132712.00,134433.00
0.14,-0.73,0.29,-125.21,125.04,124.77,136987.00,132725.00,134439.00
0.14,-0.71,1.40,-125.21,125.04,124.77,136920.00,132707.00,134471.00
0.01,-0.37,1.92,-125.21,125.04,81.10,136899.00,132710.00,134455.00
0.14,-0.36,1.65,-125.21,125.04,65.68,136871.00,132698.00,134457.00
0.15,-0.23,1.29,-125.21,80.52,57.86,136840.00,132699.00,134446.00
0.12,-0.87,0.69,-125.21,87.13,30.37,136835.00,132700.00,134440.00
0.13,-0.76,0.85,-125.21,99.24,4.05,136841.00,132686.00,134450.00
0.13,-0.66,0.87,-125.21,94.48,-3.52,136833.00,132715.00,134488.00
0.09,-0.66,0.92,-125.21,87.35,12.96,136830.00,132695.00,134461.00
0.15,-1.21,0.35,-125.21,60.48,6.62,136836.00,132705.00,134475.00
0.18,-1.28,0.27,-125.21,53.67,-8.44,136841.00,132725.00,134514.00
0.21,-1.06,-0.01,-125.21,37.06,-12.05,136859.00,132696.00,134494.00
0.14,-1.04,-0.13,-125.21,-18.04,-14.55,136860.00,132714.00,134469.00
0.06,0.22,-0.67,-125.21,-112.20,-28.62,136849.00,132707.00,134468.00
0.11,0.16,-1.37,-125.21,-89.21,15.88,136850.00,132702.00,134472.00
0.04,0.04,-1.37,-125.21,-50.04,20.40,136830.00,132722.00,134460.00
0.10,0.17,-1.32,-125.21,-7.34,1.61,136824.00,132721.00,134466.00
-0.04,0.20,-1.31,-125.21,13.14,-8.83,136825.00,132721.00,134456.00
-0.06,0.76,-1.12,-125.21,91.96,26.35,136843.00,132718.00,134435.00
0.27,0.91,-1.08,-125.21,108.21,99.55,136866.00,132741.00,134463.00
0.26,0.45,-1.18,-125.21,103.58,124.77,136910.00,132717.00,134461.00
0.44,0.29,-1.54,-125.21,122.71,124.77,136914.00,132728.00,134411.00
0.06,0.52,-1.07,1.60,125.04,84.07,136923.00,132751.00,134432.00
0.31,0.54,-0.78,-67.74,125.04,56.55,136937.00,132733.00,134446.00
0.49,0.73,-0.47,-125.21,125.04,58.13,136953.00,132725.00,134458.00
0.52,0.72,-0.41,-125.21,125.04,99.73,136962.00,132727.00,134434.00
0.68,0.54,-0.45,-84.61,125.04,106.45,137009.00,132747.00,134446.00
0.49,0.96,-0.33,-39.40,125.04,78.84,137014.00,132747.00,134437.00
0.16,1.24,0.14,47.03,125.04,117.20,137039.00,132731.00,134439.00
0.25,1.02,0.44,124.78,125.04,124.77,137053.00,132712.00,134460.00
0.66,1.11,0.47,124.78,125.04,124.77,137116.00,132743.00,134461.00
0.42,1.15,0.33,124.78,125.04,124.77,137145.00,132723.00,134461.00
0.45,0.93,0.40,124.78,122.24,124.77,137173.00,132721.00,134449.00
0.74,0.59,0.35,124.78,119.33,124.77,137229.00,132729.00,134458.00
0.82,0.22,0.33,124.78,125.04,124.77,137272.00,132748.00,134452.00
1.01,-0.26,0.37,124.78,125.04,124.77,137303.00,132724.00,134462.00
1.12,-0.21,0.36,124.78,125.04,124.77,137321.00,132723.00,134463.00
1.20,-0.08,-0.14,124.78,125.04,124.77,137361.00,132737.00,134471.00
1.20,-0.32,0.73,124.78,125.04,124.77,137361.00,132722.00,134482.00
0.99,-0.32,0.60,124.78,125.04,103.02,137372.00,132717.00,134463.00
0.97,-0.09,0.64,124.78,125.04,54.57,137371.00,132732.00,134474.00
0.95,0.23,0.82,124.78,125.04,43.31,137386.00,132703.00,134466.00
1.01,-0.00,0.95,124.78,125.04,56.38,137399.00,132725.00,134468.00
0.94,-0.07,0.87,36.79,68.62,9.37,137395.00,132695.00,134451.00
0.90,0.12,0.84,35.89,52.44,5.55,137403.00,132725.00,134468.00
0.97,0.04,0.87,35.33,36.02,16.27,137383.00,132709.00,134451.00
0.93,-0.07,0.92,-9.23,18.65,5.05,137396.00,132738.00,134479.00
0.97,0.04,0.69,-20.58,-2.47,-13.12,137384.00,132719.00,134461.00
0.96,0.12,0.82,-16.14,-2.16,-7.86,137404.00,132753.00,134463.00
0.99,0.04,0.71,-3.65,-12.38,-4.16,137401.00,132727.00,134463.00
0.98,0.05,0.77,-4.09,-18.73,-9.82,137397.00,132736.00,134467.00
1.04,0.06,0.67,-17.55,-28.56,-9.74,137391.00,132728.00,134467.00
1.11,-0.01,0.65,-38.39,-28.30,2.51,137399.00,132732.00,134460.00
1.10,-0.02,0.55,-24.14,-23.51,-0.33,137388.00,132732.00,134433.00
1.10,0.03,0.56,-10.72,-21.54,0.54,137393.00,132696.00,134455.00
1.11,0.02,0.57,-16.64,-18.87,5.68,137393.00,132728.00,134469.00
1.16,-0.11,0.55,-28.63,-26.58,8.98,137383.00,132724.00,134472.00
1.17,-0.16,0.48,-33.82,-26.11,2.04,137389.00,132748.00,134472.00
1.20,-0.10,0.45,-29.41,-20.48,-3.26,137402.00,132721.00,134468.00
1.18,-0.03,0.46,-20.44,-15.50,-2.79,137380.00,132716.00,134462.00
1.24,-0.10,0.46,-25.07,-5.18,7.47,137379.00,132716.00,134465.00
1.23,-0.17,0.47,-26.74,-2.09,4.37,137387.00,132733.00,134471.00
1.20,-0.16,0.55,-20.47,-6.72,-3.24,137397.00,132705.00,134475.00
1.18,-0.11,0.57,-20.28,-11.64,-6.23,137374.00,132725.00,134456.00
1.24,-0.14,0.46,-35.00,-13.86,1.81,137390.00,132726.00,134469.00
1.21,-0.18,0.40,-37.20,-9.56,-3.53,137397.00,132722.00,134462.00
1.18,-0.10,0.50,-32.46,0.12,-7.69,137392.00,132726.00,134467.00
1.18,-0.08,0.50,-7.84,-4.86,-4.93,137377.00,132715.00,134446.00
1.22,-0.15,0.49,1.23,-5.93,-2.56,137365.00,132724.00,134448.00
1.19,-0.11,0.51,-4.19,0.64,-8.46,137395.00,132716.00,134472.00
1.18,-0.07,0.51,-6.56,-3.89,-7.67,137384.00,132720.00,134443.00
1.18,-0.05,0.55,-12.38,-4.09,-4.03,137375.00,132728.00,134460.00
1.20,-0.10,0.52,-23.36,-11.03,1.12,137378.00,132716.00,134448.00
1.25,-0.15,0.41,-19.99,1.19,-6.93,137380.00,132710.00,134486.00
1.21,-0.07,0.53,-9.66,5.30,-3.51,137382.00,132735.00,134478.00
1.20,-0.10,0.53,-2.93,0.19,2.05,137379.00,132719.00,134483.00
1.22,-0.16,0.53,-10.53,-3.79,2.74,137378.00,132734.00,134472.00
1.18,-0.13,0.50,-19.62,0.27,-3.87,137391.00,132724.00,134469.00
1.19,-0.08,0.54,-14.90,1.48,0.73,137386.00,132723.00,134480.00
1.23,-0.15,0.54,-13.19,-4.09,5.31,137398.00,132728.00,134479.00
1.23,-0.21,0.47,-11.73,-4.25,2.41,137369.00,132721.00,134463.00
1.19,-0.10,0.50,-7.75,-1.46,-1.45,137373.00,132709.00,134442.00
1.20,-0.13,0.51,-9.24,-3.04,2.89,137396.00,132726.00,134462.00
1.21,-0.17,0.50,-23.59,-2.88,2.66,137385.00,132702.00,134455.00
1.21,-0.20,0.52,-28.75,-7.36,1.55,137392.00,132719.00,134466.00
1.21,-0.18,0.48,-23.18,-7.26,-1.68,137391.00,132709.00,134456.00
1.20,-0.16,0.47,-5.91,-1.70,2.49,137395.00,132732.00,134474.00
1.21,-0.18,0.50,-8.17,-1.55,3.31,137391.00,132721.00,134461.00
1.22,-0.20,0.49,-14.29,-4.91,2.02,137400.00,132702.00,134474.00
1.23,-0.19,0.50,-26.62,-7.33,2.01,137395.00,132706.00,134440.00
1.27,-0.21,0.44,-16.24,-7.70,0.12,137389.00,132732.00,134484.00
1.27,-0.17,0.44,-6.48,-6.71,0.59,137386.00,132728.00,134440.00
1.28,-0.18,0.45,-5.80,-5.85,4.63,137397.00,132718.00,134494.00
1.27,-0.25,0.45,-11.74,-6.12,5.19,137397.00,132725.00,134468.00
1.26,-0.24,0.44,-8.41,-3.28,0.62,137378.00,132713.00,134466.00
1.26,-0.22,0.42,-2.97,-1.85,0.09,137388.00,132716.00,134477.00
1.25,-0.22,0.45,0.90,-0.60,1.71,137381.00,132702.00,134438.00
1.25,-0.23,0.49,-5.87,-1.04,2.44,137381.00,132754.00,134486.00
1.26,-0.27,0.47,-22.74,-5.46,1.01,137382.00,132719.00,134468.00
1.28,-0.27,0.41,-9.95,-4.69,-1.26,137393.00,132727.00,134451.00
1.27,-0.25,0.43,-4.72,-1.13,-3.81,137391.00,132726.00,134472.00
1.24,-0.20,0.46,-8.36,0.50,-3.10,137386.00,132728.00,134469.00
1.24,-0.21,0.49,-12.93,-1.89,-1.19,137391.00,132738.00,134469.00
1.25,-0.25,0.46,2.81,-1.67,0.55,137383.00,132708.00,134467.00
1.25,-0.21,0.48,-5.54,-4.36,-1.59,137376.00,132739.00,134456.00
